k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
87.327 7.99338969952e-05 6.82559838214e-05 5.71985892275e-05 4.67088255305e-05 3.85940868575e-05 2.96566409322e-05 2.31616543369e-05 1.69734342118e-05 1.18853957122e-05 8.11716917145e-06 
89.091 7.48918542764e-05 6.28559502185e-05 5.27756364165e-05 4.3842918333e-05 3.45967747129e-05 2.87200430251e-05 2.18138025373e-05 1.6992190956e-05 1.18910133939e-05 7.53076590053e-06 
90.891 6.71565300736e-05 5.78579252194e-05 4.81435826802e-05 3.90352099522e-05 3.2581974424e-05 2.51567466014e-05 1.90746274293e-05 1.37715916958e-05 1.00091750501e-05 6.87942590196e-06 
92.727 6.27442204133e-05 5.22798139742e-05 4.36807401125e-05 3.69318820929e-05 2.88379903326e-05 2.32841406233e-05 1.84392865614e-05 1.36979272377e-05 9.89237260507e-06 6.18660821926e-06 
94.6 5.74212728295e-05 4.83895577122e-05 4.12870139401e-05 3.30825354489e-05 2.74430707994e-05 2.14679942992e-05 1.61332141195e-05 1.28861837163e-05 8.43450612176e-06 5.79923890242e-06 
96.511 5.25030906014e-05 4.5248511759e-05 3.69642667698e-05 3.11208641041e-05 2.45429101912e-05 2.01808149329e-05 1.54643970552e-05 1.04171126502e-05 8.10314458559e-06 5.3040598401e-06 
98.461 4.86917805687e-05 4.04472203032e-05 3.44861567507e-05 2.77643955131e-05 2.27902373096e-05 1.73241292586e-05 1.37929286669e-05 1.08140539423e-05 7.26638917229e-06 4.77102740017e-06 
100.45 4.43151196913e-05 3.78856098781e-05 3.1095322597e-05 2.62293200362e-05 2.09854736528e-05 1.6943362965e-05 1.27434035356e-05 9.41012625829e-06 6.76622669577e-06 4.47334110421e-06 
102.48 4.09949599345e-05 3.47576225374e-05 2.9182077978e-05 2.38469841498e-05 1.94662002104e-05 1.51316228993e-05 1.19426424087e-05 8.86326074757e-06 6.16451862326e-06 4.02264397989e-06 
104.55 3.56053881044e-05 2.94394713589e-05 2.51582788354e-05 2.05138082666e-05 1.63361207994e-05 1.34387601008e-05 9.81395194601e-06 7.32619917981e-06 5.31918678016e-06 3.54735161701e-06 
106.66 3.9873136418e-05 3.39827115659e-05 2.7937973333e-05 2.27386024215e-05 1.84124932452e-05 1.41571777438e-05 1.10677340227e-05 8.34621016058e-06 5.86154404531e-06 3.85388548796e-06 
108.82 2.32925056864e-05 1.99303266571e-05 1.66170740711e-05 1.40768658867e-05 1.12666725727e-05 9.46133997607e-06 7.24334451945e-06 5.13742523783e-06 3.63611149858e-06 2.40341372014e-06 
111.01 3.81751849723e-05 3.19563118806e-05 2.64250325618e-05 2.13849007945e-05 1.71293959867e-05 1.32602133338e-05 1.03669817526e-05 7.84193915893e-06 5.52922575959e-06 3.63886042368e-06 
113.26 1.87937810823e-05 1.57628354976e-05 1.37047098553e-05 1.12449519614e-05 9.39322618816e-06 7.42535699541e-06 5.28694628342e-06 4.02164091432e-06 2.85923621506e-06 1.89048016753e-06 
115.54 3.06444144412e-05 2.61261887783e-05 2.11419152853e-05 1.77767650139e-05 1.40066566376e-05 1.08708431853e-05 9.00392267275e-06 6.42055633961e-06 4.52069890853e-06 2.95963667704e-06 
117.88 1.90496096547e-05 1.59389427021e-05 1.36918552784e-05 1.0777312244e-05 8.60986844225e-06 7.28057712977e-06 5.11516666113e-06 3.9736070105e-06 2.80106317664e-06 1.86391269636e-06 
120.26 2.23546692222e-05 1.84752182465e-05 1.54944918456e-05 1.30350910265e-05 1.06722561058e-05 8.15472246841e-06 5.98584853052e-06 4.5923607184e-06 3.2581349482e-06 2.11655427498e-06 
122.69 1.86485585195e-05 1.62531031383e-05 1.32493756382e-05 1.04920292431e-05 8.23448058949e-06 6.43020327619e-06 5.59297761171e-06 3.87808691548e-06 2.7269895085e-06 1.84599025227e-06 
125.17 1.76740591755e-05 1.43280636687e-05 1.21768131187e-05 1.00968202992e-05 8.43623342558e-06 6.73022640455e-06 4.72946689995e-06 3.66816814246e-06 2.599462109e-06 1.65552098564e-06 
127.7 1.56946068402e-05 1.3760373837e-05 1.11263918247e-05 9.43521112829e-06 7.00289562723e-06 5.81047678906e-06 4.45610485248e-06 3.25603966228e-06 2.27612870727e-06 1.55822907134e-06 
130.28 1.48982734185e-05 1.20177258145e-05 1.03704929143e-05 8.10386294393e-06 6.9865277133e-06 5.12436215393e-06 4.10370198838e-06 3.04014782203e-06 2.17313136014e-06 1.37860655525e-06 
132.91 1.29264030901e-05 1.14564152848e-05 8.90996720895e-06 7.42869899375e-06 6.02784097556e-06 5.04704962809e-06 3.58286289968e-06 2.67553195224e-06 1.86188968812e-06 1.23359854369e-06 
135.59 1.33360040126e-05 1.05308808319e-05 9.55506298478e-06 7.86927997485e-06 5.9217757849e-06 4.30479348767e-06 3.64732028763e-06 2.67042726448e-06 1.9069705146e-06 1.27776286234e-06 
138.33 1.1652944048e-05 1.032183737e-05 8.13842349774e-06 6.51717282114e-06 5.42924373391e-06 4.68641490353e-06 3.27083060171e-06 2.4472390944e-06 1.70747502391e-06 1.10637962228e-06 
141.13 9.94957361346e-06 8.035331407e-06 6.57527702556e-06 5.51823111584e-06 4.50616822313e-06 3.27868828222e-06 2.66000753456e-06 1.95864282141e-06 1.36581198666e-06 8.90024414233e-07 
143.98 1.01496621894e-05 8.77152932814e-06 7.51158751545e-06 5.86902861735e-06 4.52665719815e-06 3.77585666951e-06 2.83265363472e-06 2.09735883114e-06 1.49573266416e-06 1.00743051448e-06 
146.89 7.9148249802e-06 6.45938530331e-06 5.17269019161e-06 4.59577816073e-06 3.77839760162e-06 2.80134056127e-06 2.15305024312e-06 1.59652110898e-06 1.1212791025e-06 7.19725670481e-07 
149.85 9.16200280944e-06 7.76113386729e-06 6.54199374757e-06 5.18536880873e-06 4.01436667601e-06 3.27444766863e-06 2.49587922546e-06 1.82954033036e-06 1.28617895976e-06 8.41569719129e-07 
152.88 7.25497847221e-06 6.01991504808e-06 4.91048528085e-06 3.92944902644e-06 3.39658926816e-06 2.54553001086e-06 1.94626968224e-06 1.45921774955e-06 1.00729115289e-06 6.87513107055e-07 
155.97 6.83172181958e-06 5.78089540472e-06 4.95636773224e-06 3.98205056167e-06 3.03390938931e-06 2.46868606836e-06 1.87471916747e-06 1.3627115114e-06 1.00285718316e-06 6.18127991616e-07 
159.12 6.04289744899e-06 5.11840498142e-06 4.0253552533e-06 3.61115600342e-06 2.77161203396e-06 2.17249898632e-06 1.65337040318e-06 1.23956417299e-06 8.19002245901e-07 5.66378841172e-07 
162.33 6.18444576866e-06 4.92856533481e-06 4.34036958656e-06 3.15565980213e-06 2.75231162494e-06 2.15288756716e-06 1.64071661795e-06 1.19919462357e-06 8.81360063715e-07 5.76290679187e-07 
165.61 5.35394091052e-06 4.79678469338e-06 3.67869499503e-06 3.32385662485e-06 2.45311914795e-06 1.93329280887e-06 1.47654507291e-06 1.08382661863e-06 7.38502197518e-07 4.76965636819e-07 
168.96 4.68121843426e-06 3.68585539872e-06 3.38174084716e-06 2.43845839626e-06 2.07192945784e-06 1.6135401627e-06 1.22314184124e-06 9.29202717227e-07 6.63649331781e-07 4.41072814354e-07 
172.37 4.47339816614e-06 3.97823170285e-06 3.01702586601e-06 2.62798242559e-06 2.04429185834e-06 1.6233187305e-06 1.23415602276e-06 8.79135282966e-07 6.15920841698e-07 3.98810673754e-07 
175.85 4.62462333205e-06 3.639308945e-06 2.99390120939e-06 2.51295938616e-06 2.0169264284e-06 1.57012076406e-06 1.19021933881e-06 9.01842800385e-07 6.22105483218e-07 4.13505703206e-07 
179.41 3.1735198418e-06 2.74954032093e-06 2.57952765158e-06 1.86525418002e-06 1.49616920871e-06 1.16893588596e-06 8.98072847014e-07 6.43239069226e-07 4.62570147406e-07 2.9231926572e-07 
183.03 3.92992073544e-06 3.28828039951e-06 2.34410983665e-06 2.16354698516e-06 1.69188428042e-06 1.34352810659e-06 1.01263417959e-06 7.51161218065e-07 5.33474124288e-07 3.63209922682e-07 
186.73 2.96617086325e-06 2.51770992707e-06 2.27685884585e-06 1.66558677266e-06 1.36232531183e-06 1.05639663186e-06 8.06860180462e-07 5.90702357022e-07 3.88308901405e-07 2.45720366933e-07 
190.5 3.11379533624e-06 2.45155494206e-06 2.02451175625e-06 1.72518333271e-06 1.35065158287e-06 1.05153348819e-06 7.97953006677e-07 5.95088774233e-07 4.45424915577e-07 2.87987634116e-07 
194.35 2.71144071573e-06 2.35546630737e-06 1.92074941985e-06 1.52895748937e-06 1.22515302067e-06 9.75685167631e-07 7.29103304263e-07 5.36512209002e-07 3.51344833518e-07 2.44146662893e-07 
198.28 2.29820427203e-06 1.92258110484e-06 1.57140310694e-06 1.29395949525e-06 1.02243280277e-06 7.91039910902e-07 6.11071944186e-07 4.37773310591e-07 3.22816611292e-07 2.00401233488e-07 
202.28 2.46981276432e-06 2.10756760055e-06 1.69742213173e-06 1.36572315047e-06 1.10474567437e-06 8.56729053176e-07 6.45583989138e-07 4.893956545e-07 3.32183165539e-07 2.19027379341e-07 
206.37 2.06888736051e-06 1.61947609576e-06 1.40388918628e-06 1.14086204098e-06 8.87376847977e-07 7.03069319817e-07 5.2983111119e-07 3.82212201472e-07 2.73946272435e-07 1.78940594532e-07 
210.54 1.81408665074e-06 1.60438735016e-06 1.2931773576e-06 1.05491849306e-06 8.41269363982e-07 6.5460042376e-07 5.07542523834e-07 3.63944944593e-07 2.50037761867e-07 1.66595028304e-07 
214.79 1.85705896898e-06 1.51222471202e-06 1.24419904403e-06 9.9669802568e-07 7.99968273624e-07 6.25057530853e-07 4.61726004711e-07 3.4310918261e-07 2.42531201206e-07 1.57298413339e-07 
219.13 1.67963746684e-06 1.37547536452e-06 1.13537284188e-06 9.33412288666e-07 7.25007796083e-07 5.64133703772e-07 4.28887675193e-07 3.25137920559e-07 2.25764020733e-07 1.45422798215e-07 
223.56 1.38218795e-06 1.16246097212e-06 9.58118206738e-07 7.62004258498e-07 6.24860732498e-07 4.8998114429e-07 3.76485577632e-07 2.6305479147e-07 1.82606057597e-07 1.20900883863e-07 
228.07 1.45613352647e-06 1.22107775058e-06 1.00387299062e-06 8.21388642717e-07 6.32116171729e-07 4.93055524594e-07 3.66632038232e-07 2.75268972883e-07 1.9773980234e-07 1.26768309148e-07 
232.68 1.2394983713e-06 1.02287651926e-06 8.37761354384e-07 6.72734369633e-07 5.5268248672e-07 4.26745204545e-07 3.24538247722e-07 2.39045162751e-07 1.56818954378e-07 1.04959805594e-07 
237.38 1.10633622913e-06 9.30329142719e-07 7.71014862225e-07 6.21968083396e-07 4.76979799198e-07 3.76170880554e-07 2.81725078043e-07 2.02096962133e-07 1.50693119273e-07 9.69002594717e-08 
242.17 1.16921960128e-06 9.63281994453e-07 7.84305949462e-07 6.35794117581e-07 5.14424603723e-07 3.9458555974e-07 3.06591993588e-07 2.26331724611e-07 1.50709817957e-07 9.89632112987e-08 
247.07 9.02219632914e-07 7.4598872846e-07 6.17263255605e-07 5.01010576828e-07 3.87432044315e-07 3.17632460304e-07 2.21618429805e-07 1.64371094184e-07 1.18377010187e-07 7.64859343561e-08 
252.06 9.17312187652e-07 7.74234330748e-07 6.29213932502e-07 5.08549913919e-07 4.03497302249e-07 3.00291660917e-07 2.44106335893e-07 1.72367593205e-07 1.20107068175e-07 7.84498988538e-08 
257.15 8.11697603113e-07 6.6158604142e-07 5.52490353306e-07 4.35733827121e-07 3.53702464735e-07 2.7569067841e-07 2.00694796418e-07 1.50270996622e-07 1.03973120551e-07 6.8016824991e-08 
262.34 7.7649805064e-07 6.46609136126e-07 5.24364157346e-07 4.3702563443e-07 3.34883619495e-07 2.6616477939e-07 2.04502299071e-07 1.50770891867e-07 1.01853057539e-07 6.58506057415e-08 
267.64 6.96195917205e-07 5.84406951727e-07 4.77962958652e-07 3.77069973579e-07 3.04764141918e-07 2.32442881797e-07 1.70967865352e-07 1.19391251941e-07 8.85056314233e-08 5.83813643278e-08 
273.05 6.49953629402e-07 5.34372046284e-07 4.40848239832e-07 3.5767816262e-07 2.82077063859e-07 2.19822065579e-07 1.67431422863e-07 1.29502923905e-07 8.50375381144e-08 5.44870032343e-08 
278.57 5.46942798601e-07 4.49526217393e-07 3.6631049977e-07 2.99256439986e-07 2.3481308076e-07 1.80537043129e-07 1.32764916283e-07 9.55104922531e-08 6.83522709939e-08 4.4686110121e-08 
284.19 5.95300265964e-07 5.02960342992e-07 4.12360674098e-07 3.23782217013e-07 2.53967603264e-07 2.07343242002e-07 1.58008319234e-07 1.11262695695e-07 7.75986326771e-08 5.05073149351e-08 
289.94 4.42391197472e-07 3.54814206244e-07 2.91068727925e-07 2.43929364249e-07 1.95462788595e-07 1.40604310662e-07 1.06480100601e-07 7.98094121322e-08 5.50166029609e-08 3.58589173448e-08 
295.79 4.95488718779e-07 4.23602079736e-07 3.44527356631e-07 2.6606154007e-07 2.06279198181e-07 1.64297601114e-07 1.2477281459e-07 9.16691042402e-08 6.3735364425e-08 4.08079129635e-08 
301.77 3.89035044799e-07 3.08351283014e-07 2.54419306145e-07 2.16881144403e-07 1.74205963657e-07 1.36332299716e-07 9.82828410944e-08 7.04520209759e-08 4.86285039493e-08 3.24315856264e-08 
307.86 4.01004829251e-07 3.40791514621e-07 2.79744008083e-07 2.15932629045e-07 1.66933816368e-07 1.27764963774e-07 9.69983278296e-08 7.24640109854e-08 5.05874127238e-08 3.24133990473e-08 
314.08 3.58295792219e-07 2.92754883634e-07 2.37377502556e-07 1.91786251847e-07 1.53354384348e-07 1.17226811793e-07 9.02865366618e-08 6.48411657263e-08 4.4836074951e-08 2.89147191235e-08 
320.43 3.1469412258e-07 2.43714271614e-07 1.9412552344e-07 1.67135207601e-07 1.39491137831e-07 1.06468409047e-07 8.34344669005e-08 5.70590005501e-08 3.89645323694e-08 2.53429156643e-08 
