k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
4.0135 -1.52409704245 -1.40447154617 -1.27340034992 -1.1340779773 -0.987343893081 -0.83539801519 -0.682659622615 -0.534281002229 -0.395196102211 -0.270950988088 
4.0946 -1.42277597109 -1.30955525976 -1.18845861012 -1.05752809283 -0.920772739255 -0.779337002547 -0.637243351362 -0.498496069456 -0.368706893697 -0.252784271358 
4.1773 -1.32704467384 -1.22169273193 -1.10788447058 -0.986643745073 -0.859491704856 -0.726961746265 -0.594269985678 -0.465016193585 -0.34379775153 -0.235804272086 
4.2617 -1.23698909527 -1.13924892128 -1.03307067194 -0.919721876062 -0.799922735405 -0.677606397655 -0.553979570717 -0.433436781545 -0.320639910958 -0.219759773925 
4.3478 -1.15361562972 -1.06205508734 -0.963298711224 -0.858433042251 -0.746622569532 -0.63247981849 -0.516870769517 -0.404435532977 -0.299101890023 -0.205061322838 
4.4356 -1.07641228533 -0.991486572711 -0.898996336442 -0.800093664083 -0.697419170863 -0.589512245412 -0.482059352663 -0.377172695055 -0.278941456384 -0.191259302417 
4.5252 -1.0036791643 -0.924042185558 -0.837819193348 -0.746219594883 -0.64946994067 -0.54990863308 -0.449394770828 -0.351648417533 -0.260101395319 -0.178357817306 
4.6166 -0.934959360756 -0.860834149072 -0.780847578034 -0.69550274577 -0.604872565599 -0.512394152111 -0.418954196153 -0.327816468955 -0.242377274065 -0.166192729638 
4.7099 -0.872557242281 -0.803462771841 -0.728600138193 -0.648187063773 -0.564642892519 -0.47801218638 -0.390679193988 -0.305661601031 -0.226097752446 -0.154974319201 
4.805 -0.812825622666 -0.749096270569 -0.679321791623 -0.605141771102 -0.526859024314 -0.445608045583 -0.364265019847 -0.285059447129 -0.210835696425 -0.144572329722 
4.9021 -0.757829677111 -0.697681532919 -0.633084140592 -0.563629727977 -0.490580562363 -0.415280740691 -0.339498971525 -0.265656514585 -0.196425524264 -0.134695390326 
5.0011 -0.707603934741 -0.650765965549 -0.590191042652 -0.525854545003 -0.457680405598 -0.38739648624 -0.316692898268 -0.24773154236 -0.183191158762 -0.12568124212 
5.1021 -0.658712709175 -0.607049757276 -0.550777466949 -0.490114297443 -0.426480305022 -0.360924859045 -0.295119877889 -0.230911328259 -0.170819759639 -0.11712684806 
5.2052 -0.613475663454 -0.565132905702 -0.51255662557 -0.45633170681 -0.397271428623 -0.336246809366 -0.274876546329 -0.215085883001 -0.159111205237 -0.109048866975 
5.3104 -0.573181419019 -0.527229196824 -0.477975266583 -0.425755481074 -0.370585115584 -0.313671175365 -0.256377104841 -0.200669750822 -0.14835183137 -0.101715258479 
5.4176 -0.533154444761 -0.491146233909 -0.445688740873 -0.396831703926 -0.345363804802 -0.292368871353 -0.238979354293 -0.186990695914 -0.138264185777 -0.094808870252 
5.5271 -0.496611113374 -0.457388996571 -0.415033034327 -0.369582673107 -0.32174065112 -0.27233620632 -0.222676003366 -0.174140790901 -0.128822788513 -0.0883245157791 
5.6387 -0.464035627958 -0.427018309979 -0.387259283395 -0.344806964713 -0.300135175021 -0.254012575746 -0.207670428061 -0.162492426294 -0.12018942672 -0.0823863287508 
5.7526 -0.43172358632 -0.397284561898 -0.360420773306 -0.320918236237 -0.279382361008 -0.236425849946 -0.19327872966 -0.151258598673 -0.111829647408 -0.0767325776738 
5.8689 -0.402213634059 -0.370437167737 -0.335992528059 -0.29915735566 -0.260409013633 -0.220454184989 -0.180171276828 -0.141004828391 -0.104246638683 -0.0714703148173 
5.9874 -0.375024780117 -0.345343507387 -0.313173409631 -0.278877275224 -0.242772888047 -0.205491132019 -0.167936832123 -0.13142444786 -0.0972584901188 -0.0666186622521 
6.1084 -0.349250643049 -0.321545874782 -0.291670062485 -0.259661642772 -0.226011757522 -0.191273384788 -0.156431226501 -0.122335846251 -0.0904769937412 -0.0620864371508 
6.2318 -0.32549523354 -0.299716927883 -0.271846360666 -0.242107091493 -0.210680539312 -0.178384834494 -0.145804151624 -0.114103784747 -0.0843763698277 -0.0578725796273 
6.3577 -0.303249292271 -0.279237815533 -0.253250830455 -0.2255469995 -0.196360921104 -0.166209389175 -0.135856240163 -0.106285749716 -0.0786294612077 -0.0538818597965 
6.4861 -0.282633811114 -0.260233330017 -0.236021253485 -0.2101640139 -0.182949490664 -0.154801605083 -0.126562494099 -0.0990398492823 -0.0732121070278 -0.0502259310346 
6.6171 -0.263166655308 -0.24232825052 -0.21983690587 -0.195691018633 -0.170357598154 -0.144171826548 -0.11785459111 -0.0922794286585 -0.06820422835 -0.0467442845434 
6.7508 -0.24513953862 -0.225710381513 -0.204722276405 -0.182254909919 -0.158632772299 -0.13435921273 -0.10980315675 -0.0858737094347 -0.0635393420272 -0.0435548434757 
6.8872 -0.22842319184 -0.210300852336 -0.1907376218 -0.169844080174 -0.147875002706 -0.125138872626 -0.102331689824 -0.0800554645127 -0.0592302103009 -0.0406148535221 
7.0263 -0.212762995263 -0.195955692303 -0.177750837537 -0.158293354482 -0.137750093245 -0.116578677103 -0.0953094880563 -0.0745605019867 -0.0551315012614 -0.0378023495173 
7.1682 -0.198210371741 -0.182514276191 -0.16552596005 -0.147392754917 -0.128280707108 -0.108588996334 -0.0887305469049 -0.0694601241033 -0.0513621945173 -0.0352151510855 
7.313 -0.184498884737 -0.169875954352 -0.154063994508 -0.137182720274 -0.119426811022 -0.101072255584 -0.0826368472032 -0.0646778191829 -0.047832118812 -0.0327882422145 
7.4608 -0.17186013372 -0.15823540373 -0.143486396822 -0.127790816085 -0.111249764562 -0.0941841894321 -0.0769981407565 -0.0601962817704 -0.0445323999039 -0.0305427317838 
7.6115 -0.160083696553 -0.147364397256 -0.133687345927 -0.119040531245 -0.103613358348 -0.0876748992097 -0.0716925110094 -0.0561087439139 -0.0414966889583 -0.0284411894337 
7.7653 -0.149065954101 -0.137270399668 -0.124519292464 -0.110874871888 -0.0964762648279 -0.0816803058059 -0.0667865975549 -0.0522792596101 -0.0386651851551 -0.026494982939 
7.9221 -0.13883891867 -0.127814951742 -0.115965386512 -0.103249946231 -0.089877765544 -0.0760992878819 -0.0621788900736 -0.048632680512 -0.0359505606776 -0.0246717651598 
8.0822 -0.129258174968 -0.11903855584 -0.107960822191 -0.096124227048 -0.0836975524977 -0.0708271127059 -0.0578646615116 -0.0452916215891 -0.0334847105317 -0.0229709024663 
8.2454 -0.120410891375 -0.110855067972 -0.100549843594 -0.0895030661538 -0.0779372034312 -0.0659610956956 -0.0539354190637 -0.0422045916121 -0.0312245508989 -0.0213967117602 
8.412 -0.112077176605 -0.103187901957 -0.0935955112329 -0.0833621993296 -0.0725272840589 -0.0614018670991 -0.0502029941866 -0.0392611223964 -0.0290430002217 -0.0199113773049 
8.5819 -0.104340365769 -0.0961110410796 -0.0871707846592 -0.0776064341441 -0.0675761384911 -0.0571600880379 -0.0467311088311 -0.0365806820926 -0.0270493614892 -0.0185494132568 
8.7553 -0.0970863155523 -0.0894088996239 -0.0810762324626 -0.072214545476 -0.0628438423085 -0.0532092038449 -0.0435215702888 -0.034039056146 -0.0251696749477 -0.0172588838699 
8.9322 -0.0904617197215 -0.0833034551165 -0.0755413531723 -0.0672551513476 -0.0585626066266 -0.0495926345545 -0.0405107972556 -0.0317003863119 -0.0234482588763 -0.0160730748316 
9.1126 -0.0842232120997 -0.0775262133148 -0.0703646875428 -0.062646977173 -0.0545355380924 -0.0461243903021 -0.0377069911517 -0.0295072246044 -0.021824682795 -0.0149667982346 
9.2967 -0.0784056772781 -0.0721683450194 -0.0654304325636 -0.0583044964529 -0.0506994614509 -0.0429186058361 -0.0351074638051 -0.0274609793722 -0.0203129161192 -0.0139307852149 
9.4845 -0.0729866261777 -0.0671857798646 -0.0609474691783 -0.0542364177589 -0.047248380944 -0.0399725285504 -0.0326656717904 -0.0255766296426 -0.0189171551732 -0.0129686891695 
9.6761 -0.0679188883424 -0.0625505426398 -0.0567410669577 -0.0505245607993 -0.0439922804782 -0.0372109240808 -0.0304227623679 -0.0238014793947 -0.0176046222772 -0.0120706920843 
9.8716 -0.0631807933428 -0.0581982487788 -0.0527853708477 -0.046987509836 -0.0408752387198 -0.034644147965 -0.0283187382872 -0.0221482540858 -0.016378133502 -0.0112296085431 
10.071 -0.0589254058924 -0.05427858136 -0.0492079537804 -0.0438085606659 -0.0381535717032 -0.0323117510503 -0.0264004936732 -0.0206591765804 -0.0152781253126 -0.0104727921361 
10.274 -0.0547906989874 -0.0504659183221 -0.0457343650603 -0.0407574214641 -0.0354796392707 -0.0300262589582 -0.0245393710284 -0.0192020010751 -0.0142020625426 -0.00973775248102 
10.482 -0.0508763719868 -0.0468222252624 -0.0424770240492 -0.037839834796 -0.0329087868674 -0.0278418297859 -0.0227747429819 -0.017817212594 -0.013178630609 -0.00903632176879 
10.694 -0.047410060771 -0.0436558567996 -0.0396135726644 -0.0352694971464 -0.030687699311 -0.0259681987525 -0.0212370747348 -0.0166193507597 -0.0122901859387 -0.00842670630299 
10.91 -0.0441915757675 -0.0406804743208 -0.0369307006885 -0.032859679428 -0.0286272891737 -0.0242401746813 -0.0198050188083 -0.0154925547312 -0.0114594401931 -0.00785875649233 
11.13 -0.0411177760731 -0.037854725577 -0.0343180349014 -0.0305772047557 -0.0266186536297 -0.0225233273142 -0.0184099957255 -0.0144087063045 -0.0106537363107 -0.00730492453475 
11.355 -0.0382195546362 -0.0352179322273 -0.0319367578973 -0.028439859032 -0.0247642590606 -0.0209520977649 -0.0171255111419 -0.0134021731345 -0.00991221365294 -0.00679390488413 
11.584 -0.0356557995211 -0.0328135219562 -0.0297729488334 -0.0264818716576 -0.0230620126801 -0.019520646415 -0.0159617670013 -0.0124865564643 -0.00923238825513 -0.00633298260598 
11.818 -0.0330922170951 -0.030478539571 -0.0276420098857 -0.0245946561461 -0.0214003440288 -0.0181253597509 -0.0148194165899 -0.0115943469715 -0.00857466957762 -0.00587740300807 
12.057 -0.0307272157266 -0.0282847992248 -0.0256635097738 -0.0228680449858 -0.019900591048 -0.0168453371423 -0.0137661541638 -0.0107744048853 -0.00797068258369 -0.00546507021159 
12.301 -0.0286869010356 -0.0264070286113 -0.023945098184 -0.0213313184212 -0.0185609240293 -0.0157122286158 -0.0128411973659 -0.0100487023002 -0.00743034676262 -0.00509865619323 
12.549 -0.0266614184413 -0.0245578045072 -0.0222654926551 -0.0198292373164 -0.0172620352132 -0.0146083753232 -0.011945745513 -0.00934560358563 -0.00690960150675 -0.00473688250079 
12.803 -0.0248066322985 -0.0228258775846 -0.0207035948698 -0.018445465525 -0.0160567826101 -0.0135900999887 -0.0111094274965 -0.00869494043822 -0.00643097491282 -0.00440592448282 
13.061 -0.0231082168811 -0.0212942365291 -0.0193207538692 -0.0171924947466 -0.0149657273702 -0.0126683670938 -0.0103543845222 -0.00809973049309 -0.00599289707648 -0.00410930517758 
13.325 -0.0214639683788 -0.0197622649046 -0.0179213997065 -0.0159602865851 -0.0138919414079 -0.0117584512749 -0.00961295614319 -0.00752102515156 -0.00556140345771 -0.00381505309693 
13.594 -0.0199835972655 -0.0183913750112 -0.016680404808 -0.0148505516686 -0.0129287392829 -0.0109438937197 -0.00894511376149 -0.00699898634912 -0.00517558964039 -0.00354851615407 
13.869 -0.0185590454465 -0.0170937012158 -0.0155042561956 -0.0138046479597 -0.0120169530806 -0.0101715263825 -0.00831639969237 -0.00650639084601 -0.0048123635256 -0.00330059411764 
14.149 -0.0172967841155 -0.0159254232277 -0.0144442677827 -0.012862663278 -0.0111958040738 -0.00947660998766 -0.00774529117332 -0.00606193287863 -0.00448415711075 -0.00307341617397 
14.435 -0.0160465601788 -0.0147773120839 -0.0134033288841 -0.011936891996 -0.010390246213 -0.00879265099016 -0.0071896819961 -0.00562536486242 -0.00415918181993 -0.00285030486085 
14.727 -0.0149605552294 -0.0137753433323 -0.012495622394 -0.011125160515 -0.00968332140055 -0.00819637143178 -0.00670111843092 -0.00524263368581 -0.00387794628396 -0.00266186422892 
15.024 -0.0139115189918 -0.0128085313383 -0.0116175706955 -0.0103422935915 -0.00900428537223 -0.0076224756378 -0.00622877423278 -0.00487313799982 -0.00360461006943 -0.00247105962666 
15.328 -0.0129342085818 -0.0119085105086 -0.0107998536586 -0.00961918791045 -0.0083716522118 -0.00708486383757 -0.00579360825596 -0.00453341600373 -0.00335054208545 -0.0022982660578 
15.637 -0.0120473608256 -0.0110942223114 -0.0100615502822 -0.00896068676756 -0.00779847623186 -0.00660189392534 -0.00539593571625 -0.00422340581037 -0.00312458743364 -0.00214175400014 
15.953 -0.0111862877351 -0.0102996203218 -0.00934346350647 -0.0083190044019 -0.00724163804782 -0.00612981214313 -0.00501214468664 -0.00392170591495 -0.00290072546301 -0.00198699704764 
16.275 -0.0104126269832 -0.00958733522686 -0.00869585705704 -0.00774154657856 -0.00674018700081 -0.00570410090836 -0.0046628182186 -0.00364879723728 -0.00269734677854 -0.00184962871455 
16.604 -0.00965752367061 -0.00889324733567 -0.0080670809814 -0.00718208575256 -0.00625230288665 -0.00529312825262 -0.00432405955708 -0.00338427800311 -0.00250280192079 -0.00171727166922 
16.94 -0.00899331404204 -0.00828093100593 -0.00751181728694 -0.00668918166197 -0.0058220357265 -0.00492637773291 -0.00403022937197 -0.00315239853549 -0.00233085682628 -0.0015992254929 
17.282 -0.00837367811192 -0.00771134659488 -0.00699284831308 -0.00622811746077 -0.00542070582026 -0.00458876593104 -0.00375069974515 -0.00293423479844 -0.00217059523642 -0.0014872602636 
17.631 -0.00778588997576 -0.00716879158307 -0.00650279407226 -0.00578888142733 -0.00503824451896 -0.00426613368177 -0.00348489526531 -0.00272874791665 -0.00201790512053 -0.00138403184016 
17.987 -0.00722834687115 -0.00665524095031 -0.00603589674649 -0.00537340077134 -0.00467893067107 -0.00395901642067 -0.00323872724043 -0.00253293714094 -0.00187412081328 -0.00128440936632 
18.351 -0.00672521332702 -0.00619110364546 -0.0056156773463 -0.00500230166185 -0.00435351191024 -0.00368611771264 -0.00301271468406 -0.00235653192182 -0.00174199153035 -0.00119517443227 
18.721 -0.00626718581449 -0.00577123673396 -0.00523325325861 -0.00466111189092 -0.00405835871752 -0.00343272257269 -0.00280710712755 -0.00219594965308 -0.00162503471268 -0.00111383930765 
19.099 -0.00581441618132 -0.00535461257684 -0.00485573879977 -0.00432288455829 -0.00376293154957 -0.00318509416344 -0.00260468150588 -0.00203794912133 -0.00150891562319 -0.00103325411098 
19.485 -0.00540136117612 -0.00497089022858 -0.00451056985576 -0.00401609601572 -0.00349588696546 -0.00295953931182 -0.00241836902647 -0.00189395668097 -0.00139899471227 -0.000959731990621 
19.879 -0.00502733390869 -0.00463078450925 -0.00420024916619 -0.0037403130455 -0.00325625290352 -0.0027550919708 -0.00225225081509 -0.00176132222645 -0.00130250460928 -0.000893801767434 
20.28 -0.00467526291242 -0.00430586455364 -0.00390626528897 -0.00347703643857 -0.00302679491937 -0.00256258712268 -0.00209510564082 -0.00163864887099 -0.00121224350856 -0.000831018491538 
20.69 -0.00434159159915 -0.00399527771856 -0.00362561221559 -0.00322659248836 -0.00280952053273 -0.00237695965827 -0.0019440599944 -0.00152190099958 -0.00112511718611 -0.000771386633872 
21.108 -0.00403557820934 -0.00371674963236 -0.00336948319779 -0.00300223859079 -0.00261251782788 -0.00221149189138 -0.00180799486207 -0.00141560072888 -0.00104620099251 -0.000717439176246 
21.535 -0.00374916558133 -0.00345251779565 -0.00312974411989 -0.00278820797276 -0.00242676931833 -0.00205507397598 -0.00167935817545 -0.0013125416069 -0.00097175295716 -0.000666237837125 
21.97 -0.00349500602511 -0.00321782749485 -0.00292024791914 -0.00259944564711 -0.00226230748498 -0.00191472421672 -0.00156494032557 -0.001224130905 -0.000905797912761 -0.000621004924152 
22.413 -0.00324574883505 -0.00298974123277 -0.00271151263189 -0.0024152059587 -0.00210152109463 -0.00177849257492 -0.00145439511718 -0.00113883395935 -0.000841555424543 -0.00057708253598 
22.866 -0.00301289304419 -0.00277305951235 -0.00251542569588 -0.00223906086871 -0.00194824375483 -0.0016514120563 -0.00134790963423 -0.00105549092212 -0.000780623105936 -0.000535342895427 
23.328 -0.00280304659016 -0.00258174112788 -0.00234201113282 -0.00208417300534 -0.00181594149039 -0.00153530030014 -0.00125620204872 -0.000982535365567 -0.000726705562576 -0.000498163798358 
23.799 -0.00260596305119 -0.00239902976858 -0.0021746252083 -0.00193803799567 -0.00168684651745 -0.00142721241216 -0.00116764595653 -0.000912937309497 -0.000675343440995 -0.000463098253024 
24.28 -0.00241766604644 -0.00222473476564 -0.00201877756266 -0.00179787387687 -0.00156393444986 -0.00132529521455 -0.00108222361228 -0.000847344927085 -0.000626561779061 -0.000429667805916 
24.771 -0.00224942664432 -0.0020729437696 -0.00187986082846 -0.00167228465034 -0.00145718473809 -0.00123252436077 -0.00100795901499 -0.000788533841754 -0.000583279739957 -0.000399795134876 
25.271 -0.00209178761312 -0.00192467888521 -0.00174606786442 -0.00155562773647 -0.00135372317382 -0.00114630901171 -0.000936358258993 -0.000732736815808 -0.000541911495905 -0.00037156918215 
25.782 -0.00194234475245 -0.00178973694415 -0.00162246062717 -0.00144555510035 -0.00125707711327 -0.00106438105877 -0.000870482328794 -0.000681156055061 -0.000503696240981 -0.000345423307567 
26.302 -0.00180606736719 -0.00166357678413 -0.00150998251492 -0.00134279512832 -0.00116907495966 -0.000989303026859 -0.000809239914499 -0.000633148890341 -0.000468385142651 -0.000321099208832 
26.834 -0.00167617858878 -0.00154297382167 -0.00139992796387 -0.00124684548722 -0.00108586931042 -0.000918532933124 -0.000750732939968 -0.000587521860704 -0.000434485872174 -0.000297926669895 
27.376 -0.00156071258832 -0.00143665242221 -0.00130191321604 -0.00115919053667 -0.00100987438754 -0.000854646664475 -0.000698756947044 -0.000546811164252 -0.000404325140665 -0.000277367043755 
27.929 -0.00144992650311 -0.00133396909475 -0.00120997057871 -0.00107875598628 -0.000937947428016 -0.000794186147328 -0.000649188288783 -0.000507953961976 -0.000375713465296 -0.000257536717055 
28.493 -0.00134568733367 -0.00124016880176 -0.0011239797074 -0.00100146249902 -0.000871444929544 -0.000737573995315 -0.000602862521188 -0.000471714039962 -0.000348865951398 -0.00023916159776 
29.069 -0.00125050635776 -0.00115139957259 -0.00104500569822 -0.00092922453765 -0.00080955460913 -0.000685225008738 -0.00056021349689 -0.000438258500038 -0.000324140248818 -0.000222352089177 
29.656 -0.00116214971698 -0.00107053472297 -0.000972238832302 -0.000865184792685 -0.000752895965217 -0.000637225599504 -0.000520998104488 -0.000407569833004 -0.000301450519115 -0.000206686914114 
30.255 -0.00108078557862 -0.000994629917117 -0.000902012822557 -0.000803206434709 -0.000699330966794 -0.000591904531378 -0.000483836655079 -0.000378718485692 -0.000280071373931 -0.000191995030846 
30.866 -0.0010037073786 -0.00092406307697 -0.000837263473821 -0.000746133008261 -0.000649332372391 -0.000549759096253 -0.000449357978368 -0.000351707275056 -0.000260061217632 -0.000178284542502 
31.49 -0.000931922501245 -0.000858255952409 -0.000778421580044 -0.000692990850501 -0.000603204592924 -0.000510552866587 -0.000417472520498 -0.000326498561493 -0.000241485139133 -0.000165714287575 
32.126 -0.000866359787052 -0.000797673882557 -0.000723572696211 -0.000644296423981 -0.000560934386715 -0.000474677879472 -0.00038809264299 -0.000303679833493 -0.000224658883683 -0.00015406897098 
32.775 -0.00080405513094 -0.000740831966559 -0.000671873257982 -0.00059836057218 -0.000520806957897 -0.00044086989204 -0.000360349134274 -0.000282091577356 -0.000208565346339 -0.000142993065679 
33.437 -0.000748095405583 -0.000688750275843 -0.000624757324517 -0.000556229528359 -0.000484134894421 -0.000409808766754 -0.000334948888948 -0.000262146641414 -0.000193866304229 -0.000132953351345 
34.112 -0.000694701857184 -0.000639703704896 -0.000580301424951 -0.000516664561742 -0.00044978141284 -0.000380744400088 -0.000311276886263 -0.000243437170486 -0.00018016552391 -0.000123479369031 
34.801 -0.000645302623439 -0.000594131153488 -0.000538812570013 -0.000479870832352 -0.000417676376011 -0.000353563767825 -0.000289068613681 -0.000226146186418 -0.000167253993432 -0.000114706808604 
35.504 -0.000598841680315 -0.000551470351898 -0.000500090526126 -0.000445434317803 -0.000387644599086 -0.000328035761492 -0.000268225634517 -0.000209963332651 -0.000155196073978 -0.000106395779066 
36.222 -0.000556592544419 -0.000512511957439 -0.000464951091719 -0.000413847828319 -0.000360353399296 -0.000305074376251 -0.000249292458418 -0.00019505535239 -0.000144332406872 -9.88969817322e-05 
36.953 -0.000517408733671 -0.000476394249643 -0.000432172865547 -0.000384705320019 -0.00033500507462 -0.000283494625332 -0.00023172652807 -0.00018132607829 -0.00013409313286 -9.20544069949e-05 
37.7 -0.000479801084254 -0.000441798979641 -0.000400617653891 -0.000356845410196 -0.000310606220715 -0.000262837928706 -0.000214947891726 -0.000168194175088 -0.000124342757245 -8.52812897969e-05 
38.462 -0.000445908442008 -0.000410585708291 -0.000372491616745 -0.000331699492509 -0.000288691069961 -0.000244444292207 -0.000199771102953 -0.000156326261064 -0.000115614702161 -7.9205770651e-05 
39.239 -0.000414640264197 -0.000381750659084 -0.000346342021906 -0.000308336533347 -0.000268395280958 -0.000227139894615 -0.000185754530471 -0.000145352039001 -0.000107487950326 -7.37503565846e-05 
40.031 -0.000385019497253 -0.000354484842525 -0.000321501596123 -0.00028629453305 -0.000249185666046 -0.00021092291589 -0.00017245384277 -0.000134942005086 -9.98541043178e-05 -6.84449182572e-05 
40.84 -0.000357321313058 -0.000328992699329 -0.000298352566791 -0.000265700230472 -0.000231347868152 -0.000195796277287 -0.000160083028512 -0.000125186919558 -9.26661300981e-05 -6.35093144824e-05 
41.665 -0.000331887940354 -0.000305640693142 -0.000277133798571 -0.000246776170197 -0.000214825600924 -0.000181856261619 -0.00014863039101 -0.000116320062203 -8.60513226186e-05 -5.89972393684e-05 
42.507 -0.000308337294965 -0.000283925474836 -0.000257539757389 -0.000229404425518 -0.000199628755843 -0.000168988735367 -0.000138110388261 -0.000108146427309 -7.98887489369e-05 -5.48144562253e-05 
43.365 -0.000286429969864 -0.000263788811545 -0.000239291270779 -0.000213053853571 -0.000185434974515 -0.000157005819527 -0.000128361589326 -0.000100444196502 -7.42605868135e-05 -5.09412425114e-05 
44.241 -0.000265866344767 -0.000244782848345 -0.000222026856838 -0.000197597921151 -0.000172019609754 -0.000145688203819 -0.000119085066431 -9.31642079993e-05 -6.89706436236e-05 -4.72537068031e-05 
45.135 -0.000246833112444 -0.000227311085584 -0.000206152268918 -0.000183589080037 -0.000159880242035 -0.000135260076634 -0.000110573420019 -8.64982754746e-05 -6.39635913141e-05 -4.3882266984e-05 
46.047 -0.000229266424273 -0.000211095150108 -0.00019151632821 -0.000170578229362 -0.00014839968775 -0.000125630164039 -0.000102735210945 -8.03722671822e-05 -5.94212182023e-05 -4.07679219606e-05 
46.977 -0.000212974119569 -0.000196020410214 -0.000177841564396 -0.00015836674674 -0.00013783270125 -0.000116654245037 -9.53922406608e-05 -7.46477191849e-05 -5.52284039966e-05 -3.78543112808e-05 
47.926 -0.000197716561879 -0.000182099778335 -0.000165139434001 -0.000147046410225 -0.000128033382073 -0.000108368672851 -8.85242687607e-05 -6.92723764496e-05 -5.12541045523e-05 -3.51558062612e-05 
48.894 -0.000183588947231 -0.000169069111453 -0.00015331610722 -0.000136505038602 -0.000118799942889 -0.000100578232519 -8.22254318319e-05 -6.44227759526e-05 -4.76040291861e-05 -3.26424123777e-05 
49.882 -0.0001703333822 -0.000156866520324 -0.000142315037985 -0.000126679652841 -0.000110320296823 -9.33104273157e-05 -7.63811023968e-05 -5.97362097677e-05 -4.41808187136e-05 -3.02945887793e-05 
50.89 -0.000158228340803 -0.000145715600214 -0.000132149709834 -0.000117671082957 -0.000102468118749 -8.67761610759e-05 -7.08925081047e-05 -5.54303477324e-05 -4.10244613402e-05 -2.81331035498e-05 
51.918 -0.000147014800448 -0.000135347922663 -0.000122796217803 -0.000109363691032 -9.51362928449e-05 -8.05592332235e-05 -6.57989326745e-05 -5.15323080941e-05 -3.81177634885e-05 -2.61445569845e-05 
52.966 -0.000136499114742 -0.000125707349966 -0.000114000314949 -0.000101538688218 -8.83557779918e-05 -7.4748562207e-05 -6.11843457178e-05 -4.78622181767e-05 -3.53980618795e-05 -2.42699623866e-05 
54.036 -0.000126676833133 -0.000116599560181 -0.000105702934653 -9.41507386965e-05 -8.20247499837e-05 -6.93998551291e-05 -5.67882453666e-05 -4.43922933929e-05 -3.28367202414e-05 -2.25174767656e-05 
55.128 -0.000117583587305 -0.00010816374224 -9.8193213911e-05 -8.74526733829e-05 -7.61156913774e-05 -6.44235602935e-05 -5.26338591453e-05 -4.1206745305e-05 -3.04778687054e-05 -2.09083054709e-05 
56.242 -0.000109141917481 -0.000100563341294 -9.12095877847e-05 -8.12282480542e-05 -7.06754004157e-05 -5.98572168651e-05 -4.88810925846e-05 -3.82737320972e-05 -2.83069559599e-05 -1.9405700892e-05 
57.378 -0.000101364878529 -9.33381316631e-05 -8.46946489294e-05 -7.5336514987e-05 -6.56524566535e-05 -5.55221924003e-05 -4.54217392794e-05 -3.55417165323e-05 -2.62956111496e-05 -1.80317731189e-05 
58.537 -9.406587138e-05 -8.66276618199e-05 -7.85048840013e-05 -6.99425848675e-05 -6.08977281058e-05 -5.1554526942e-05 -4.21421225749e-05 -3.29731893191e-05 -2.43929443484e-05 -1.67294460257e-05 
59.72 -8.7306856719e-05 -8.04805884276e-05 -7.29186915641e-05 -6.49987354616e-05 -5.65297051799e-05 -4.78936498473e-05 -3.91285783466e-05 -3.06254887759e-05 -2.26468406242e-05 -1.5529595293e-05 
60.926 -8.1107152978e-05 -7.46440601969e-05 -6.77819638054e-05 -6.02874647023e-05 -5.24491105615e-05 -4.44256840674e-05 -3.63305180122e-05 -2.84289244268e-05 -2.10317266817e-05 -1.44229055548e-05 
62.157 -7.52571279213e-05 -6.9266969407e-05 -6.2888038473e-05 -5.59573075121e-05 -4.87323275228e-05 -4.12538448879e-05 -3.37247595306e-05 -2.63910099295e-05 -1.95199376547e-05 -1.338899249e-05 
63.412 -6.98927789281e-05 -6.43338445219e-05 -5.83238562566e-05 -5.20044522062e-05 -4.52740788916e-05 -3.83022537189e-05 -3.13116863785e-05 -2.45048116573e-05 -1.81204318097e-05 -1.24288732312e-05 
64.693 -6.48608927213e-05 -5.97142463788e-05 -5.41523942766e-05 -4.82475086851e-05 -4.1969575058e-05 -3.55296579695e-05 -2.90512419411e-05 -2.27318749023e-05 -1.68159564292e-05 -1.15321637916e-05 
66.0 -6.01211397615e-05 -5.54110473371e-05 -5.02669148134e-05 -4.47210891805e-05 -3.89585666366e-05 -3.29772632159e-05 -2.69593549369e-05 -2.10961197493e-05 -1.56086729875e-05 -1.07035867999e-05 
67.334 -5.58371522416e-05 -5.14133501759e-05 -4.66373367221e-05 -4.15389992475e-05 -3.61594318002e-05 -3.06102291469e-05 -2.50196100186e-05 -1.95823872569e-05 -1.44889643841e-05 -9.93522187627e-06 
68.694 -5.1878731977e-05 -4.77686469859e-05 -4.32743420415e-05 -3.85509487382e-05 -3.35666026235e-05 -2.84107933937e-05 -2.32337850984e-05 -1.81801102169e-05 -1.34478679318e-05 -9.2269945073e-06 
70.082 -4.81571310394e-05 -4.43364561203e-05 -4.02216042034e-05 -3.5794547598e-05 -3.1161931625e-05 -2.63795403116e-05 -2.15701939289e-05 -1.68794487944e-05 -1.24813384157e-05 -8.55657968812e-06 
